adress,rating,nbreviews,latitude,longitude,distance
"1 rue de la Banque, 75002 Paris, France",4.5,184,48.8663506,2.3398224,440.23687733872055
"204 rue du Faubourg Saint Antoine, 75012 Paris, France",4,248,48.8498056,2.3767531,3656.3376556279804
"21 rue de Caumartin, 75009 Paris, France",4,537,48.8714876,2.319198,1329.067207031576
"22 rue Chaligny, 75012 Paris, France",4,312,48.8466669,2.3752039,3795.9622483352214
"7 rue Gomboust, 75001 Paris, France",4.5,141,48.8672972,2.3240225,1007.7947604296897
"9 rue Decres, 75014 Paris, France",4.5,2389,48.832812,2.3061145,4711.817422887693
"189 rue de l Universite, 75007 Paris, France",4,233,48.8607494,2.2918609,3470.4688397171926
"4 Carrefour de l Odeon, 75006 Paris, France",4,1070,48.8520042,2.3296696,2066.945288860453
"131 rue Saint Dominique, 75007 Paris, France",4,1166,48.8582955,2.2936472,3438.8427729909217
"Bastille 24 rue des Taillandiers, 75011 Paris, France",4.5,378,48.8553597,2.3660912,2661.460489597872
"87 boulevard de Courcelles, 75008 Paris, France",3.5,505,48.8781622,2.2905903,3530.7671417012243
"30 rue Gay Lussac, 75005 Paris, France",4.5,2248,48.8445507,2.3329208,2838.145358643997
"14 rue de la Banque, 75002 Paris, France",4,666,48.8675887,2.3322784,444.2102431179356
"19 Place des Vosges, 75004 Paris, France",3.5,882,48.8561666,2.3559461,2053.317924636314
"15 rue des Petits Champs, 75001 Paris, France",4,629,48.8663352,2.3293593,699.0368390283903
"15 avenue Montaigne, 75008 Paris, France",3.5,1319,48.8657062,2.2943856,3167.3272758877915
"16 avenue Victor Hugo, 75116 Paris, France",4,281,48.8725615,2.2830328,3973.5123403855578
"13 rue des Grands Augustins, 75006 Paris, France",4.5,429,48.8542741,2.3320521,1780.0190251967172
"30 rue du Bourg Tibourg, 75004 Paris, France",4.5,466,48.8576445,2.3478471,1570.90899418894
"4 avenue George V, 75008 Paris, France",3.5,549,48.8652529,2.2930251,3273.4017757411216
"Entree 2 2 rue de Passy, 75016 Paris, France",3.5,261,48.8537553,2.2365609,7579.079399634563
"3 rue Royale, 75008 Paris, France",4,463,48.8674425,2.3135708,1750.9739959715753
"20 rue Rennequin, 75017 Paris, France",4.5,589,48.8814782,2.2898835,3692.2449104895827
"Quartier Latin 17 rue Saint Jacques, 75005 Paris, France",4,552,48.8516766,2.3374681,2028.4485708690945
"12 avenue Rapp, 75007 Paris, France",4,630,48.860293,2.2918385,3487.2887484206803
"4 rue Bernard Palissy, 75006 Paris, France",4,115,48.8532957,2.3233052,2109.810868103361
"Bercy Village 36 Cour Saint Emilion, 75012 Paris, France",2.5,810,48.8331299,2.3779868,5063.006245681402
"123 rue Lauriston, 75116 Paris, France",4.5,811,48.8657627,2.2771716,4415.846303088488
"157 rue Saint Jacques, 75005 Paris, France",5,205,48.8463146,2.3346155,2631.4560520249847
"129 avenue de Choisy, 75013 Paris, France",4,1452,48.8264073,2.3507701,4938.842860430992
"6 rue Balzac, 75008 Paris, France",4.5,987,48.8732845,2.2917514,3345.9383852016695
"81 rue Jean de la Fontaine, 75016 Paris, France",3.5,349,48.8485666,2.2569517,6333.4122409248575
"109 boulevard Haussmann, 75008 Paris, France",4.5,482,48.8749619,2.3079638,2211.4498331841305
"133 avenue des Champs Elysees | Publicis Drugstore, 75008 Paris, France (Formerly Publicis Drugstore)",3.5,471,48.872667,2.2880785,3606.561623119295
"5 Rue de la Paix | Park Hyatt Paris, 75002 Paris, France",5,1212,48.8688815,2.3216392,1144.8576304188089
"14 rue Jean Mace, 75011 Paris, France",4,248,48.8532817,2.3747111,3308.613690615513
"50 rue de Verneuil, 75007 Paris, France",4,119,48.8585535,2.3188429,1844.5715882784991
"8 rue des Grands Augustins, 75006 Paris, France",4.5,539,48.8545516,2.3319433,1751.610382047974
"32 avenue George V, 75008 Paris, France",3.5,407,48.8687692,2.2926594,3261.1742327822853
"La Motte Picquet 6 rue Desaix, 75015 Paris, France",4.5,585,48.8520422,2.2877831,4126.254870718447
"1 rue de la Legion D Honneur, 75007 Paris, France",4,1415,48.8599703,2.3178044,1799.7117827535067
"110 Galerie de Valois | Jardin du Palais Royal, 75001 Paris, France",4.5,519,48.8656589,2.3301125,702.8357235249673
"15 avenue de Choisy, 75013 Paris, France",3.5,618,48.8206815,2.3549639,5626.8557419348945
"34 rue des Bourdonnais, 75001 Paris, France",4,285,48.8600798,2.3367492,1094.493389196221
"27 rue Descartes | 75005, 75005 Paris, France",4.5,646,48.8459418,2.3405166,2676.979941156721
"9 Place de la Madeleine, 75008 Paris, France",4,970,48.8696047,2.3143018,1676.0593023245367
"15 rue Lamennais, 75008 Paris, France",4.5,972,48.8740034,2.2937515,3210.922715528366
"60 rue de Verneuil, 75007 Paris, France",4,140,48.8587992,2.3181137,1865.562736203577
"5 rue de Bourgogne, 75007 Paris, France",4.5,389,48.8599586,2.3095613,2305.9521276341657
"23 rue de Dunkerque | 23 Rue de Dunkerque, 75010 Paris, France",4,2080,48.8795373,2.3467434,1276.6868364543234
"2 B rue des Ciseaux, 75006 Paris, France",4,160,48.8531991,2.3250731,2060.2696824915965
"142 boulevard Saint Germain, 75006 Paris, France",4,1290,48.8529099,2.3289394,1985.6958448528121
"108 avenue du Maine, 75014 Paris, France",4,584,48.8365621,2.3230465,3851.107383702211
"71 avenue de Suffren, 75007 Paris, France",4,586,48.8517791,2.2915823,3900.0658412220146
"5 rue de Berri | Hotel le Warwick, 75008 Paris, France",4.5,670,48.8721579,2.2943339,3145.9630509400213
"9 avenue Pierre 1er de Serbie, 75116 Paris, France",4,219,48.865688,2.2865936,3732.2058630984097
"14 Place de Clichy, 75018 Paris, France",4,1821,48.8838575,2.3188615,2050.2310831083955
"13 rue des Petits Champs, 75001 Paris, France",4,540,48.8663654,2.3295307,686.8354293418699
"4 rue des Grands Augustins, 75006 Paris, France",4.5,1422,48.8551572,2.340991,1664.4502352216928
"1er etage de la Tour Eiffel, 75007 Paris, France",4,9835,48.8599498,2.253723,6206.853595546747
"4 rue Sauffroy, 75017 Paris, France",4,320,48.890686,2.311773,2965.36330255334
"9 rue Guisarde | En Face De La Maison De La Radio, 75006 Paris, France",3.5,364,48.8513692,2.2366868,7637.641314316858
"59 rue Saint Andre des Arts | Passage du commerce saint andré des arts, 75006 Paris, France",4.5,2532,48.8533027,2.3366981,1847.9310588797307
"16 rue Mabillon, 75006 Paris, France",4,202,48.8517622,2.3263515,2169.5574164989293
"1 rue Gozlin, 75006 Paris, France",3.5,509,48.8532357,2.3252078,2052.3625111309166
"12 rue Faidherbe, 75011 Paris, France",4,261,48.8511699,2.375464,3489.467255655446
"7 avenue du Trone, 75011 Paris, France",3.5,1279,48.8486516,2.3895197,4498.325010813343
"10 rue de la Grande Truanderie, 75001 Paris, France",4,384,48.8628835,2.3405376,819.1564021404554
"9 rue du Tresor | Le Marais, 75004 Paris, France",4,631,48.8570837,2.35761,2064.7080156534753
"181 rue de Charenton, 75012 Paris, France",4.5,494,48.8432068,2.3767463,4145.764809511189
"12 rue Guisarde, 75006 Paris, France",4,887,48.8519723,2.3254557,2172.928582263641
"9 rue de la Montagne Ste Genevieve, 75005 Paris, France",4.5,446,48.8490768,2.3400957,2327.0269950331553
"1 rue Delambre, 75014 Paris, France",4,466,48.8417879,2.3204943,3358.5683615279513
"10 rue de l Ancienne Comedie | Odéon, 75006 Paris, France",4,218,48.8532644,2.3383539,1853.6890607443545
"8 chaussee de la Muette, 75016 Paris, France",4,193,48.8583952,2.2648489,5446.1896666443345
"21 rue de la Collegiale | Gobelins, 75005 Paris, France",4.5,650,48.83817,2.3430914,3556.3360684283375
"11 rue de Lanneau, 75005 Paris, France",4,1708,48.8482614,2.33825,2409.311455352053
"31 rue Berger | 10 rue des Prouvaires, 75001 Paris, France",4,1268,48.8616161,2.3356089,930.5608161080023
"2 Place de la Contrescarpe, 75005 Paris, France",4,134,48.8444852,2.3409186,2840.9787152638705
"271 boulevard Pereire, 75017 Paris, France",4,1844,48.878045,2.2764038,4538.103226463186
"32 rue Sainte Anne, 75001 Paris, France",3.5,1426,48.8664572,2.3269599,842.8755836968589
"30 Place de la Nation, 75012 Paris, France",3,556,48.8477815,2.388809,4506.318789313168
"8 rue de Montfaucon, 75006 Paris, France",4,377,48.8525787,2.3269703,2068.5131254450466
"33 rue Lepic, 75018 Paris, France",4,1587,48.8861884,2.325315,2007.5050628255094
"49 rue Pierre Charron, 75008 Paris, France",3.5,848,48.8691322,2.2934111,3204.8704922776787
"49 rue de Belleville, 75019 Paris, France",4,479,48.8734616,2.3719821,2573.344217086221
"15 Place Vendome | Hôtel Ritz Paris, 75001 Paris, France",4.5,296,48.8680984,2.3201384,1265.1070775410192
"8 rue Geoffroy Marie, 75009 Paris, France",4,204,48.8734396,2.3440094,632.823263720614
"21 rue des Halles | Angle rue Des Bourdonnais, 75001 Paris, France",4,194,48.8603016,2.3367248,1069.900439886717
"30 bis, rue Bergere, 75009 Paris, France",4.5,637,48.8726777,2.3354464,332.9268478360708
"6 rue des Fontaines du Temple, 75003 Paris, France",4.5,373,48.865655,2.35083,1103.0992666742254
"129 avenue Parmentier, 75011 Paris, France",4,998,48.869359,2.3625592,1854.944374376134
"17 avenue Franklin Delano Roosevelt, 75008 Paris, France",4.5,169,48.8663044,2.3098361,2042.3085695359698
"15 rue Chaptal, 75009 Paris, France",4.5,110,48.880671,2.3333708,1228.2300793615823
"29 Rue Des 3 Freres, 75018 Paris, France",4.5,647,48.88481,2.340741,1675.8904305618353
"33 Cour Saint Emilion, 75012 Paris, France",3.5,2381,48.833196,2.386509,5448.239414919183
"13 rue des Beaux Arts, 75006 Paris, France",4.5,778,48.8563186,2.326474,1704.0445050682367
"45 avenue Ledru Rollin | Metro Gare de Lyon sortie numero 1, 75012 Paris, France",4.5,1037,48.8477174,2.363907,3147.673130679377
"60 rue de la Roquette, 75011 Paris, France",4,413,48.8551897,2.374019,3151.4305990048065
"28 rue des Grands Augustins, 75006 Paris, France",4,650,48.8536597,2.3401642,1820.7023875275925
"15,16,17 Rue Saint-Sabin, 75011 Paris, France",4,1073,48.855589,2.3718965,2996.0014150321917
"8 rue des Lombards, 75004 Paris, France",3.5,563,48.859188,2.3499484,1513.7689783927954
"40 boulevard de la Bastille, 75012 Paris, France",4,649,48.8505991,2.3690916,3170.7207609496463
"1 rue Theophile Roussel, 75012 Paris, France",4.5,517,48.8494171,2.3774522,3723.23130395313
"4 rue Saint Gilles, 75003 Paris, France",4,116,48.8577945,2.3584592,2057.395000950393
"14 rue Boutebrie, 75005 Paris, France",4.5,182,48.8513865,2.3356059,2063.9680667979687
"78 rue Baudricourt, 75013 Paris, France",2.5,250,48.8247017,2.3534778,5166.78952865457
"16 rue Royale, 75008 Paris, France",4,2030,48.8684378,2.3236443,1005.9468883392142
"39 rue de Paris, 92100 Boulogne-Billancourt, France",4.5,537,48.8399369,2.2366324,8078.633895498924
"24 rue Caulaincourt, 75018 Paris, France",4,463,48.8874373,2.3248396,2147.9128322893157
"72 rue Bonaparte, 75006 Paris, France",4.5,2055,48.8515404,2.3240622,2258.613784821957
"20 rue Rambuteau, 75003 Paris, France",4,414,48.8610378,2.3548089,1622.2773492138058
"26 rue des Lombards, 75004 Paris, France",4.5,314,48.8595707,2.349327,1452.2837800990264
"1 rue Chabanais, 75002 Paris, France",3.5,25,48.8669931,2.3365559,328.7696325783919
"66 rue de la Roquette, 75011 Paris, France",4,766,48.8554834,2.3658144,2637.0204295570106
"9 rue Veronese, 75013 Paris, France",4,147,48.8335826,2.3459662,4090.7763983478008
"1 rue Villedo, 75001 Paris, France",4,456,48.8659235,2.328048,804.121713516149
"19 rue Bayard, 75008 Paris, France",4,211,48.8668776,2.2987538,2833.214349161653
"10 rue Marie Et Louise, 75010 Paris, France",4,118,48.8720223,2.357972,1536.2706426921147
"276 rue Saint Honore, 75001 Paris, France",3.5,464,48.8645746,2.3245145,1102.571509907721
"29 rue de Marignan | L' Entrecote de Paris, 75008 Paris, France",3.5,1458,48.8696159,2.2977046,2889.8278878985384
"67 quai de la Seine, 75019 Paris, France",4,476,48.8879847,2.3682188,3029.3522438429363
"135 rue Saint Dominique, 75007 Paris, France",4,2400,48.8582022,2.2931386,3477.2236700037283
"18 rue des Archives, 75004 Paris, France",3.5,801,48.8577075,2.3463283,1512.6695744813849
"3 rue de la Gaite, 75014 Paris, France",4,1767,48.8407193,2.3158414,3603.622904250048
"17 rue Lavandieres Ste Opportune | proche de la place du Châtelet, 75001 Paris, France",4.5,762,48.8585941,2.337474,1259.3168566687027
"45 rue de Babylone, 75007 Paris, France",4,408,48.851615,2.3185997,2448.675512928063
"8 rue de l Echelle | 8 rue de l'Echelle Paris, 75001 Paris, France",4,610,48.8640394,2.3259168,1053.5287762277894
"108 rue de la Convention, 75015 Paris, France",4,193,48.8410971,2.2874333,4851.187317204582
"11 rue Sainte Anne, 75001 Paris, France",3.5,243,48.8669947,2.3271405,805.2125750570248
"101 B rue Lauriston, 75116 Paris, France",4.5,629,48.8668662,2.2788935,4279.0898714751875
"34 rue Mouffetard, 75005 Paris, France",3.5,229,48.8439241,2.3401521,2898.3917594345435
"8 B rue des Gobelins, 75013 Paris, France",4.5,340,48.8359791,2.3428866,3796.6121526718352
"19 chaussee de la Muette, 75016 Paris, France",3,555,48.8581338,2.263546,5545.6756430562555
"8 rue de Vaugirard, 75006 Paris, France",4.5,706,48.8491465,2.3310819,2352.834069574267
"3 boulevard de la Madeleine, 75001 Paris, France",4,178,48.8696782,2.3188227,1345.2973266139309
"42 rue Blomet, 75015 Paris, France",4,315,48.8427497,2.2969752,4218.0754231229375
"24 rue du Docteur Finlay, 75015 Paris, France (Formerly Le Bistrot d'en Face)",4.5,374,48.8519376,2.2801739,4626.856803233801
"18 rue des Archives | 18 Rue Des Archives, 75004 Paris, France",4,757,48.8577075,2.3463283,1512.6695744813849
"6 Square de l Opera Louis Jouvet, 75009 Paris, France",3.5,577,48.8716277,2.3288696,639.1076392492921
"38 rue Cler, 75007 Paris, France",3.5,1119,48.8566793,2.2975451,3253.7287028746355
"22 Place des Vosges, 75004 Paris, France",3.5,813,48.8559086,2.3580101,2177.4509551461742
"9 Place du Marechal Juin, 75017 Paris, France",4,510,48.8848339,2.287624,3987.668586015434
"5 rue Guisarde, 75006 Paris, France",4.5,438,48.8517863,2.3348724,2023.4174546503993
"15 rue Montalivet, 75008 Paris, France",4,354,48.8711403,2.3179633,1414.4137491695617
"46 rue des Martyrs, 75009 Paris, France",3,276,48.8794125,2.3401863,1077.9008389379223
"33 avenue des Champs Elysees, 75008 Paris, France",3,3399,48.8695407,2.3069941,2210.5892634923157
"6 Place de la Bastille, 75012 Paris, France",3.5,754,48.8531887,2.3692624,2992.891746904117
"3 rue Geoffroy Marie, 75009 Paris, France",4,392,48.8733599,2.3433706,591.0450539380232
"24 rue Damremont, 75018 Paris, France",4,207,48.8886195,2.3245658,2275.869543460315
"24 rue des Canettes, 75006 Paris, France (Formerly Boucherie Roulière)",4.5,662,48.8516163,2.3248858,2225.8985342396063
"4 rue Malher, 75004 Paris, France",3.5,563,48.8555473,2.3525809,1953.8105179565596
"5 rue Audran, 75018 Paris, France",4.5,1709,48.8852191,2.3358026,1704.5139478800882
"1 rue de la Verrerie, 75004 Paris, France",3.5,600,48.8568853,2.3466429,1604.998744070738
"56 avenue de Choisy, 75013 Paris, France",4,230,48.8231021,2.3538925,5346.880313880875
"14 rue Chabanais, 75002 Paris, France",4,745,48.8676911,2.3284276,688.6008948641492
"7 avenue de Laumiere, 75019 Paris, France",4,289,48.8830375,2.372236,2947.628337184953
"24 rue de la Parcheminerie, 75005 Paris, France",4,1127,48.8518775,2.3359588,2008.1179412463696
"12/14 Rue Joseph de Maistre | Edmond Terrass Hotel, 75018 Paris, France",4,480,48.8666747,2.2850315,3833.6694234751417
"7 rue Sainte Anne, 75001 Paris, France",4,277,48.8657871,2.3262969,921.1034643873022
"3 rue Mansart, 75009 Paris, France",4.5,348,48.8820466,2.3245961,1634.0360166317907
"12 rue de Castellane, 75008 Paris, France",4.5,372,48.8725585,2.3158385,1590.5869312669327
"4 rue Balzac, 75008 Paris, France",4,381,48.8730992,2.2914961,3362.270131248289
"11 rue de l Arrivee | Centre Commercial Tour Maine Montparnasse, 75015 Paris, France",3.5,242,48.8429199,2.3140615,3446.8946913999935
"57 rue Lacepede, 75005 Paris, France",3,312,48.8442857,2.3406871,2861.507347505722
"44 rue Jean Pierre Timbaud, 75011 Paris, France",4,623,48.8661463,2.363259,1950.766021705044
"35 Rue Sibuet, 75012 Paris, France",4.5,715,48.8434964,2.3934782,5057.321244065771
"2 rue Brisemiche, 75004 Paris, France",4,608,48.8592488,2.3429174,1257.6305154580007
"78 rue Montorgueil, 75002 Paris, France",3.5,474,48.8655792,2.3384165,490.43783104278475
"110 rue Legendre, 75017 Paris, France",4,455,48.8880007,2.3123007,2713.220924019243
"158 boulevard Haussmann | Musée Jacquemart-André, 75008 Paris, France",4.5,482,48.8755527,2.3016672,2674.084877306802
"16 rue des 3 Freres, 75018 Paris, France",4.5,434,48.8845606,2.3325826,1663.001194254923
"28 rue Saint Andre des Arts, 75006 Paris, France",4,199,48.8534243,2.3337854,1851.0804378752848
"24 rue Saint Augustin, 75002 Paris, France",4,1021,48.8689801,2.3261791,813.6967713835207
"1 quai D Austerlitz, 75013 Paris, France",4,1209,48.8376571,2.3732815,4453.385615997437
"155 rue Saint Charles, 75015 Paris, France",4,361,48.8425002,2.2733808,5577.035726817087
"8 rue de Conde, 75006 Paris, France",4,607,48.851345,2.3293829,2143.1848725545797
"8 rue du Pas de la Mule, 75003 Paris, France",4,540,48.856078,2.3582639,2177.1056454853283
"43 rue Croix des Petits Champs, 75001 Paris, France",4.5,512,48.8652529,2.331867,649.5856366999639
"34 rue de Caumartin, 75009 Paris, France",4,449,48.8728439,2.3196502,1325.0284792149641
"70 boulevard de Grenelle, 75015 Paris, France",4,402,48.8503399,2.2843408,4438.3934600987905
"10 rue du Roi de Sicile | metro Saint Paul le Marais, 75004 Paris, France",4,457,48.856089,2.3541326,1973.9777354329303
"1 rue des Petits Carreaux, 75002 Paris, France",4,157,48.866441,2.3383192,395.0217757860037
"85 rue de Maubeuge, 75010 Paris, France",3.5,200,48.8808254,2.3438244,1305.6813628651203
"10 rue Saint Augustin, 75002 Paris, France",4,336,48.8690075,2.3371394,101.39439407415342
"13 rue de la Montagne Ste Genevieve, 75005 Paris, France",4,193,48.8488424,2.3487872,2491.8009612883347
"74 rue de Charonne, 75011 Paris, France",3.5,573,48.8532808,2.3799032,3629.785925884083
"rue Amelot, 75011 Paris, France",4.5,418,48.8601596,2.3592583,1943.7005729913938
"17 place du Trocadero, 75116 Paris, France",3.5,1508,48.8622805,2.2788048,4355.88770124521
"33 avenue du Maine | 56th Floor, 75015 Paris, France",4,4058,48.8427352,2.3188552,3307.538247492351
"36 rue des Petits Champs, 75002 Paris, France",3,306,48.8671686,2.326815,819.6415764039684
"12 rue la Fayette, 75009 Paris, France",4,435,48.8733011,2.3260126,901.373854632988
"32 boulevard Garibaldi, 75015 Paris, France",4.5,172,48.8467412,2.2961163,3959.8862238614843
"2 Place du Marche Sainte Catherine, 75004 Paris, France",4,529,48.8552773,2.3542266,2049.246052373218
"166 rue Saint Honore, 75001 Paris, France",4,342,48.8622538,2.3307408,974.871404169378
"1 rue Louis le grand, 75002 Paris, France",4,164,48.8681953,2.323086,1050.8350988547404
